#open, high, low, volume, close
246000,252000,246000,154294,249500
250500,257000,250500,211615,255000
255000,255000,249500,174609,251000
251500,254000,246500,127169,247500
249500,251000,244500,112046,247000
246500,256500,246500,161403,253000
251000,257000,251000,130436,256500
258000,259000,252500,138823,255000
253500,268000,253500,241714,267000
267500,272000,261000,370941,269500
268000,275500,266000,252175,268000
265500,272500,265000,200153,270000
268500,276500,264000,298618,268000
252000,255000,241500,1337931,246000
243000,249500,242000,351592,249500
247000,248500,244000,331364,245500
245000,247500,242000,391535,247500
248000,249000,246000,157759,246000
246500,256500,246500,437624,255000
254000,255000,248000,244874,248500
248000,248000,242000,277099,245000
245500,256000,242500,323645,243000
244000,249000,241000,473762,245000
240000,240500,234500,314830,236500
236500,238500,234000,289273,234000
234000,236000,223500,469496,224500
225500,228000,222000,399960,224500
228000,229500,222000,314804,223500
223500,227000,222000,151464,223000
222500,224500,221000,326193,222500
222500,227500,222500,281409,224000
225000,229000,221500,289337,228000
230000,234000,227500,262655,231500
232000,234500,230000,149866,230000
230000,232500,226500,181780,228000
227000,228000,219500,248597,220500
220000,223500,220000,125684,221500
222500,224000,217500,303314,219500
218500,219000,214500,377344,214500
218000,219000,215000,270399,218000
217500,222000,216500,231252,221500
227000,227000,223000,235422,224500
221500,224500,220500,173751,224000
222000,233000,222000,357603,229000
230000,231500,225000,202773,229000
230000,237500,229500,347714,231500
227000,227000,219000,297880,226000
222000,235000,221500,353851,233500
232000,237500,232000,186908,236500
237000,239000,232000,203437,236000
232000,235500,231500,284903,233000
230500,234000,228000,182367,232500
236000,247000,235500,586844,245000
249500,264000,245000,1530584,261500
248000,260000,240500,1386658,254000
251500,252500,237000,744205,239500
239500,246000,239000,1040185,244500
244500,258500,241000,596146,255500
264000,271000,261000,741979,264500
270000,270000,258500,251627,262500
263000,264500,260000,270168,262000
262000,262500,257500,266775,260500
260000,264500,258500,299354,263000
261500,264000,261000,173875,262000
260500,261500,251500,364527,251500
251500,253000,249500,133074,250000
253000,253000,242500,234745,245500
243500,252000,243500,304530,248500
249000,251000,245500,193627,248500
248500,248500,241500,258837,243000
241000,246000,241000,112551,243500
243500,245000,240500,125683,243500
247500,250000,243500,253726,245000
243000,247000,241000,159692,244000
243500,249000,241000,240291,241000
241500,249500,241000,255100,246500
248000,249500,243000,163901,248000
245000,255500,243000,329216,243500
247000,248000,238500,287847,240000
238000,239500,234000,237103,235000
236500,240000,234000,204230,235000
238500,238500,234500,169553,235000
235000,237000,229000,260513,231500
232500,238000,232000,160885,237000
238000,242000,236000,185015,240000
237500,241000,237500,142993,238500
238000,239000,234500,261360,237000
238000,239000,235000,148274,237500
236000,239500,231500,112260,239000
241000,244000,237500,160148,241500
248500,250000,244000,523019,247000
244500,245000,237000,230720,239000
237500,237500,232500,252405,234500
234500,234500,230000,150006,231500
230000,231500,224000,233787,225500
223000,224500,218500,276826,220500
221000,221500,217000,496730,218000
219500,227500,219000,196650,226500
225000,233000,223500,160646,231000
228000,229500,226000,121218,227500
229500,232000,228000,117781,231500
230000,231500,228000,142218,230000
231000,232000,224500,277130,226000
225000,227000,224000,183802,226500
224000,225000,221000,370143,223000
222500,222500,219000,539275,219000
220500,221500,219000,207317,220500
218500,222000,218000,265262,221000
220500,220500,218000,266410,219000
218000,220000,215500,242401,217000
215500,218500,215000,182137,217000
220000,220500,215000,276167,216000
216500,218000,214500,266685,218000
216000,218000,215000,156627,215500
215500,216000,213000,131608,214000
214500,215500,208000,177310,212000
210500,212000,203500,203404,205500
207000,208000,203000,122216,205000
203000,205000,197500,227267,198500
197000,201000,197000,130579,200000
200500,209500,200500,184527,205500
207500,208500,204500,99131,206000
204000,206500,203000,128623,205000
200500,204500,200500,149249,202000
203500,209500,203000,302165,208000
206500,216500,206000,279643,215500
213000,224500,213000,340854,222500
221500,225500,220500,153034,223500
223500,224000,219000,142083,221000
218500,223000,218500,103903,222000
222000,228000,219000,165713,227000
228500,231500,227000,140170,229500
227500,227500,221500,174760,226000
224000,229000,224000,127419,226000
224000,227500,220500,245872,223000
225500,231500,225500,248302,228000
228500,230000,226000,112845,229500
231000,231000,227500,98193,228000
229000,231000,226500,90169,228500
226500,229000,221500,136823,223500
222500,226000,222000,87520,224500
223500,230000,223500,79586,227500
228000,228000,223000,90197,224500
235000,240500,230000,528047,231000
230000,233000,228000,165783,233000
232500,234000,229000,108892,231500
231500,234500,227000,91229,231000
231500,233000,228000,93989,230000
228000,232500,226000,143166,232500
229500,232500,226500,81940,232000
234000,235000,232000,105324,235000
233000,235000,230000,142076,231000
230500,232000,228000,135387,229500
231000,231000,228000,136096,230000
230000,232500,228000,164608,232000
231000,232500,229000,132308,230000
231000,232500,229000,137576,231000
231000,231000,224500,119997,226500
226500,227000,222000,119006,223000
225000,226500,222000,137691,224000
223500,228000,223500,92301,226500
225000,228000,223000,103520,226500
226500,229500,224000,156231,226500
225000,233000,225000,191522,231500
234500,240000,233500,336510,237000
232500,237000,226000,172142,227000
225000,226000,221500,169946,222500
223000,223000,220500,135920,222000
222500,223500,220000,189480,221000
220500,226500,220500,114740,226500
224000,224500,221000,108966,222500
220500,221000,217000,199384,220000
219000,221000,217500,91988,221000
219500,226500,219500,112037,224500
227000,227500,221000,158571,223000
227500,228500,224500,289050,227500
227000,229500,226000,193492,228000
225000,226000,220000,160689,221000
220000,223000,217500,141137,218000
216000,218000,203500,325337,209500
208500,209500,206000,142461,208500
208000,212000,205000,131297,208000
211000,211000,201500,181623,205500
199000,202000,195000,358876,195500
197000,197500,191500,244661,195500
195500,197000,188000,304782,190500
190500,195500,189000,256210,191500
194000,198500,192500,206485,198500
195000,196500,188500,291817,191000
189500,194000,188500,165407,193000
193000,197000,192000,233922,195500
193000,195000,185500,436598,187500
189500,192500,187500,348405,191000
187000,190000,172500,500682,182500
182000,192500,182000,475642,188000
188000,194000,187000,285393,189000
190000,195500,189500,269327,191500
187500,192000,183500,287841,190000
187000,191500,185000,328587,187500
186000,190000,186000,424064,188500
187000,191500,186500,191947,188500
189500,196500,189000,215540,195500
194500,199000,192000,203610,193000
197000,198000,193000,199959,193000
192000,198500,192000,141838,193000
192000,192500,185000,146973,186000
182000,188000,179000,190077,186500
187500,192000,187000,157205,190000
188000,193000,185500,112223,191500
192000,194500,190500,101143,193500
190500,192500,187500,142024,191000
191500,192500,181000,235831,184500
180500,186000,178000,172473,185000
185000,185000,167000,705244,169000
168500,170000,165000,326300,167000
166000,169000,165500,302321,167000
168000,175500,167500,396585,174500
175000,177500,173000,183892,176000
178000,179500,172500,156706,173500
175500,184500,174000,435192,180500
183000,185000,180000,137431,181500
183000,183500,177000,187512,179500
177500,179500,176000,135384,177000
177500,180500,174000,153458,179000
180000,182000,177500,130643,181000
177000,181000,175500,181255,180000
178000,180000,174500,156828,177500
180000,195000,179000,485527,193500
194000,203500,192000,592157,201000
201000,201000,196500,230837,199000
203000,203500,194500,191113,201000
201000,201500,198500,176452,200000
201500,207000,198500,238458,205500
200000,202500,196500,354985,200000
194000,196500,193000,309481,195000
195000,198500,194000,134838,197000
193500,194000,185500,260543,190000
189000,193000,186500,146869,188500
188500,192500,188500,143178,190000
190500,191500,183000,215479,185000
187000,194000,184000,236692,192000
191000,202000,191000,352671,199500
200000,200500,196000,144186,198500
200500,201000,192000,112903,193000
192500,204500,191500,277391,202500
199000,200000,195500,239761,196000
196000,198500,195000,138285,196500
195500,197500,193000,130372,195000
199000,203000,195500,211778,202000
200000,203000,198000,131657,200000
199500,211500,198000,373169,207000
207000,212500,206000,356368,210000
208500,211500,203500,190077,205000
205000,206500,203500,143839,205500
205500,215500,204000,321733,215000
211000,215500,208000,292037,214500
210500,214000,208500,264026,208500
220500,220500,215000,460844,217500
215000,222500,212500,353140,221000
222500,224500,218500,241733,224500
226000,226500,219500,263647,225000
225500,227000,222500,158081,224000
223500,224000,219500,175558,221000
213000,220000,213000,143844,218000
218000,223500,216500,180612,219500
220000,225000,219500,211222,222000
222000,223000,217500,162454,218500
215500,218000,210500,343277,218000
216500,217000,212000,177426,214000
213000,213500,208000,272761,210000
209500,210500,208500,140054,209000
209500,213500,209000,313845,210000
212500,216500,211000,322897,214500
212000,217000,211500,237777,213000
215000,217500,213000,188208,214000
213500,218500,211500,510196,213000
220000,222000,217000,591208,221000
221000,224500,219000,407384,220500
216500,217500,208500,422495,212500
209500,210500,207000,271580,210000
210500,214000,207500,234174,213000
215000,217000,208500,204990,210000
209000,209000,203000,157539,204000
203500,206500,201000,119911,205500
206500,209500,206500,123978,208000
211000,211000,202000,137139,207000
211000,211000,197500,410472,200000
201500,209500,200500,376469,207000
209500,214500,206500,156581,213000
214000,215000,209000,209318,213000
207500,215000,207000,202400,215000
214500,216000,210500,153710,213500
213500,216000,211000,232552,214500
212000,212000,208000,135415,208000
208000,211000,207000,155296,210500
209000,210000,206500,136094,208000
205500,209500,204500,125651,209000
209500,211000,204500,245770,208500
210000,211000,208500,117275,211000
209000,210000,206000,176075,207500
206000,215500,206000,243849,215500
215000,219500,214500,149577,218500
219500,225500,217500,220957,225000
223000,227000,221500,199073,223500
221500,225500,220000,147330,224500
223000,226000,221000,156979,226000
225000,226500,223000,207467,226500
226000,226500,222500,194785,223000
221500,224500,216000,221694,217500
217500,225500,217000,313202,225000
225500,229500,222000,189138,229500
230000,240000,229500,379164,233000
233500,234000,229000,86128,229000
227000,230500,226000,101227,229000
231000,234500,228000,182821,234000
234000,235500,229000,323852,232500
231000,232000,226500,192626,228000
228500,228500,222500,200629,226000
226500,236000,226000,260452,234500
232500,234500,231000,202907,232500
232000,240000,230000,305273,237000
235500,237500,231500,225747,233000
229000,238000,229000,239384,233500
228500,232500,228500,137471,230000
227500,230500,219500,287796,219500
223500,225000,215000,186765,219000
215000,218500,212500,185969,214500
215000,217500,210500,196877,212500
211000,215500,208000,156237,213000
221000,223500,212000,269750,212500
213500,215500,211000,130038,212000
214500,218000,214000,194202,217000
214000,215500,211500,146671,212000
212000,213000,209500,154425,211000
212500,214000,210000,154302,212000
212000,215500,210500,177470,214000
215500,221500,215000,244020,219000
219500,220000,215500,367016,217000
218500,221500,216500,204658,217500
213500,222000,213000,183125,221000
218000,220000,212500,303658,217000
214000,220000,214000,178661,217000
214000,223500,214000,164214,217500
218500,222000,216000,199646,220500
220000,224500,217500,189024,220000
223000,226500,220500,176237,225500
225000,228000,224000,112516,225500
226500,228000,221500,123904,223000
221500,224000,214500,382356,216000
218000,221500,216000,218962,220500
221500,224500,220500,155634,220500
222000,224000,221000,110784,223500
225000,225500,222500,116054,223500
223500,224500,222000,121384,224000
223000,227000,222000,204380,226000
228500,232500,227500,177873,229000
230500,233000,228000,143019,232000
232000,234500,229000,179265,233000
229000,236000,228000,206434,235500
233500,237000,232000,159416,235500
239000,239500,234500,168621,235000
233000,234000,230500,166913,232000
231500,236500,228500,165374,229500
230000,233500,227500,196409,232000
231500,235000,231000,151166,233500
230500,233500,229500,84638,231500
232000,234500,230500,135090,231000
234500,234500,229000,135087,231500
229000,233000,228000,224580,231500
230500,237000,229000,118485,235500
234500,235500,232500,103816,235500
236000,236500,229500,176995,231500
232000,234500,230500,142711,234500
231500,233000,229500,140916,231000
233500,234000,229500,134565,233500
231500,233000,226000,194960,227500
230000,233000,226500,150346,233000
232000,235500,231500,111346,232500
240000,246500,237000,495994,245500
245500,250000,245000,270999,245500
245500,245500,237500,169686,242500
245500,247000,241000,161770,244000
243000,246000,241000,217830,241000
246000,246000,240000,150923,243500
240000,246500,237000,247574,246000
242000,246000,240500,205206,242500
240000,242500,228500,347171,237000
240500,240500,234000,204498,238000
238500,240500,235000,309661,236500
239500,245000,237000,204921,243500
241000,244500,238500,146465,238500
235500,237500,234000,122224,235000
237000,242500,236000,193575,240000
245000,245000,235000,190339,239500
243500,243500,239000,138957,242000
240000,245000,239000,254168,244500
245500,247500,241500,246941,245000
245000,245000,240500,164628,240500
239000,243500,238500,158730,241500
234500,241500,234500,161530,239000
241000,243000,238000,353866,240500
244500,249000,243500,206614,247000
249000,249000,243000,138049,244000
245000,248500,244000,176218,248500
248500,253000,246500,105730,252500
250500,251500,246500,152013,249000
252000,252000,247000,170597,250500
247000,249500,245500,178743,246500
246000,249000,245500,132574,249000
249000,251500,247500,155187,251000
249500,251000,247500,168845,249000
251000,251000,244000,399458,247500
248500,249500,242500,273827,244500
244500,248000,243000,196257,248000
246500,249500,246000,177141,249500
247500,247500,244000,169654,245500
246500,249000,245000,275425,248500
248500,253500,248500,193970,251500
258500,263500,253500,414058,259500
254500,257500,253000,280649,255000
255000,255000,247000,251912,249500
252000,252000,246000,130769,249000
249500,253000,248000,191365,252000
251500,252000,247000,192354,247500
245500,247500,243000,211452,245500
243000,245500,239000,206930,242500
241500,245500,241000,120836,244000
243000,245500,241500,170518,243500
243500,248000,237500,329544,245500
248000,249000,242000,201697,244000
247500,247500,239500,189019,240500
242000,246500,241500,200929,245500
245000,245500,242000,153355,244000
245000,245000,239000,164578,240500
243500,243500,238500,239026,241000
241500,241500,235500,130342,238500
236500,242500,236500,176620,241000
239500,241500,238500,132086,240000
238500,243500,238500,183751,241000
240000,240000,236500,383310,237000
238000,240000,236500,597923,237000
237500,239500,236500,187239,237500
239000,240000,237000,180426,238000
237500,240500,235000,226345,238000
237000,244000,236500,180495,243000
241000,244000,240000,208980,242500
242500,246500,242000,202980,246500
247000,248000,244500,150854,244500
246500,249000,244500,169598,247000
245000,246000,241500,176210,242000
241000,244500,241000,109303,241500
242000,246000,241000,237741,244500
243500,245500,241000,128720,241500
243500,246000,241500,196138,246000
248000,258500,246500,295646,257500
254000,258500,252000,240022,255500
256000,260000,256000,290124,257000
255500,259000,254500,270526,256000
256000,258500,251000,385166,253000
251000,256500,251000,257086,255500
253000,258500,253000,304028,257000
253000,257000,247000,630562,247000
247000,254000,247000,308263,252500
251000,253000,249000,225680,251000
252500,253500,244000,257744,245000
245000,248500,244500,242207,246500
247500,249500,244500,262440,248000
248000,250500,246000,345433,249500
248000,251000,244000,298932,245000
246500,247500,244500,200593,246500
246500,252500,246000,244462,252000
250000,257500,250000,287466,257000
254000,256500,253000,278919,256000
256000,260000,254000,409684,259500
261000,263000,258000,243561,260500
263000,263000,259500,234196,260500
267000,267000,261000,540074,263500
259500,268500,259000,317144,267000
265000,266000,257000,250200,261000
261500,262500,258500,242192,262000
263000,263000,258000,204087,260000
258500,261000,256500,161771,257500
259500,261500,257000,126392,261000
258000,262000,255000,106529,257500
260500,260500,256000,106749,256000
254500,256000,247500,214585,247500
249000,250500,244500,255475,250000
250000,252000,248000,130109,249500
252000,255000,249000,251361,252500
248000,256500,244000,317886,245000
245000,248500,243000,283999,245000
245500,247500,244000,208838,244500
243500,245500,241500,199412,242000
243500,246000,242500,192654,244000
244000,245500,243000,176379,245000
246000,250000,243000,291549,249500
250500,251500,247000,162761,248000
247500,249500,246000,150631,246000
244500,244500,240000,252264,241000
243000,246000,241000,283895,245500
248500,253000,246500,472880,251500
246500,248500,245000,283811,245000
243000,244500,236000,310470,239500
240000,240000,235000,393045,237000
237000,239500,229500,238669,229500
227500,228500,220000,332333,228000
229000,231000,227500,376956,229500
229000,230500,226000,255446,227000
229500,235000,227500,311850,234000
231000,231500,228000,232094,231000
227500,230000,225000,183144,228500
229000,240500,228500,302565,237500
238000,243500,237500,268281,242500
241000,242500,237500,252113,239000
234500,240500,234000,186275,237000
240000,240500,235500,119699,239000
237500,239000,235000,126287,235500
239000,239500,234000,158389,235500
235500,237000,230000,183854,231000
228000,231000,227000,143419,228500
224000,226000,219000,247956,219000
216000,224000,216000,249318,220000
216500,222500,216000,234909,220000
219000,222500,218500,162109,219000
217000,218000,208500,317745,210000
204500,210000,199500,558902,207000
209000,211000,204000,302640,204500
207000,210500,205500,249704,209000
210000,211500,208000,244377,210500
208000,210000,203000,248997,203000
200000,200500,193500,237798,194000
194500,197000,189000,392442,189000
189500,192000,185000,288950,187500
190000,191500,178500,458209,180000
162000,174000,162000,623997,171500
172500,176000,161500,329732,161500
156500,159000,152000,433323,152500
152500,154000,140500,438595,141000
142000,145000,126000,577742,129000
130000,142000,126500,567440,140500
128000,139000,127000,522677,133500
140500,145500,137000,464543,144500
159500,173000,156000,810541,169500
167000,179500,164000,658075,167000
179500,179500,165500,576106,170000
164000,168000,160500,446277,164500
166500,171500,164500,409687,169500
166500,171000,165500,362016,166500
168500,169000,162000,396835,167000
164500,167000,163000,307022,165000
165500,169500,164500,301214,169500
173000,174500,168000,600590,172500
170000,174500,169000,444216,170000
173000,179500,171000,607783,178000
178500,184000,175500,368237,181000
178000,179000,174000,243078,174000
175000,178000,173000,256468,176500
173000,177000,171000,402536,174500
175500,181500,175500,315155,179500
179000,181000,178000,402353,179500
178500,179000,173000,387624,176500
171500,176500,169000,425251,176500
175500,180000,175000,278640,177000
175500,175500,167500,440277,169000
168000,169500,167000,401696,167500
167000,169500,166000,351935,167500
168500,172000,167500,330932,172000
168500,172000,167000,393505,169500
171000,173000,169500,284330,173000
170500,172000,169500,260282,170000
171500,177500,171500,359076,176000
175000,178500,172000,441460,172500
172000,172500,168500,260081,170000
167000,170500,167000,231167,170500
170000,170000,168000,291779,169500
171000,172500,169000,211529,172500
174500,174500,170000,224848,173000
179000,187000,178000,632454,186500
184000,187000,182000,251354,185000
187500,189500,185000,288325,187000
188000,188500,182500,255149,184000
187000,187000,181500,166801,186500
188500,196500,187500,353343,195000
193500,196000,192000,285130,193000
193000,193500,190000,287260,190500
190500,200500,188500,389868,198000
196000,206500,196000,260640,206000
203000,219000,202500,430198,214000
218500,230000,217000,515118,224000
225000,229500,217000,408294,217500
215000,221000,213000,287283,219000
225000,225500,216500,285589,217500
216500,221000,212500,244881,214500
212000,213000,209000,338548,211000
208500,211000,203500,624141,206000
193500,206000,193000,440380,206000
198500,199500,187000,594810,187000
190000,196500,190000,322656,195000
193000,194000,188500,316584,190000
187500,193000,185500,282466,188000
190000,191500,185500,319737,185500
185000,187000,183500,204828,184000
187000,196000,186500,579311,193000
195500,212500,195500,734730,205000
200500,202500,194000,392726,194000
197000,201000,196500,295836,198500
193000,195000,191500,212889,192000
195000,197500,192000,253317,192000
194500,198000,193000,173150,194000
192000,196000,192000,253093,194500
196000,199500,194500,165056,195500
197000,206000,194500,336074,204500
205500,206000,199000,352141,201000
200000,203500,199000,271449,199000
201000,201000,197500,299020,197500
195500,196500,191000,280706,192500
194500,205500,193500,416475,204500
203500,211500,200000,549007,210000
213500,223000,213000,815163,215500
216500,220000,213000,402205,213000
213000,221000,212500,436200,220500
222000,227500,219000,434885,224000
221500,224000,216000,558469,217000
217000,219500,211000,386754,211000
209500,214000,206500,511415,211500
207000,214000,203500,566590,203500
203500,210000,202000,394211,203500
204500,206000,202500,333839,204000
202000,212000,200500,557688,212000
212500,217500,212000,399720,213000
211500,213000,205000,386250,205500
208000,208500,203000,292704,206000
206500,212000,206500,371368,208000
207000,213000,206000,435388,212500
213000,223500,212500,831406,222500
222500,227500,216000,635205,223500
226500,245000,226000,1265411,238000
239000,241000,230000,626321,239000
232500,235500,227500,604103,229500
231500,240000,225000,983401,228000
228500,230000,218500,462365,224000
220000,224500,213000,535693,214500
214000,218000,213500,369044,217000
213000,215000,203500,519337,204500
210000,214000,205000,392349,211000
212500,218000,208500,295989,217000
221000,226000,219000,377235,219500
220000,224000,216000,345505,223500
224500,225000,217000,322599,217000
217500,230000,217500,778178,226000
232500,236000,224000,805029,224000
225000,241000,225000,915042,238500
239000,240500,232500,564954,235500
238000,238000,232000,425972,233500
224000,231000,224000,442319,230000
228000,228500,224500,272841,225500
227500,231000,224000,279719,225500
223000,227500,222000,260718,223500
225500,226000,223500,335130,224000
221500,226500,221000,236329,226000
227000,235000,227000,417530,232500
235000,235500,231500,306934,234000
233000,242500,231000,658710,242500
242500,247000,240500,592993,242000
241000,242000,235000,465237,240000
241000,247500,239500,425049,242500
241500,242000,232500,407826,234000
